Case ID,Activity,Timestamp,Case Type,Branch,Ramo,Brocker,Client,Creator,Value,Insurance,State
9931,Recepcion pago,2025-02-07 02:27:09.238023+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Recepcion pago
9931,Registro de compromiso,2025-02-07 06:24:54.891586+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Registro de compromiso
9931,Enviar a Revisión suscripción,2025-02-07 16:52:33.399346+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Enviar a Revisión suscripción
9931,Revisión en suscripción,2025-02-07 21:09:54.037673+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Revisión en suscripción
9931,Enviar a suscripcion local,2025-02-08 04:54:53.445789+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Enviar a suscripcion local
9931,Aprobar solicitud en suscripcion local,2025-02-08 07:12:03.149202+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Aprobar solicitud en suscripcion local
9931,Enviar respuesta al area comercial,2025-02-08 21:46:58.600265+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Enviar respuesta al area comercial
9931,Declinar por parte del Brocker,2025-02-08 22:02:24.744215+00:00,Policy onboarding,Branch 7,Flood Insurance,Ava,Morgan,Rick,2800,093864,Declinar por parte del Brocker
2750,Registro de compromiso,2025-02-04 20:10:58.762856+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Registro de compromiso
2750,Enviar a Revisión suscripción,2025-02-06 14:18:42.977192+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Enviar a Revisión suscripción
2750,Validar info enviada,2025-02-06 14:48:28.067377+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Validar info enviada
2750,Revisión en suscripción,2025-02-06 17:40:40.259525+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Revisión en suscripción
2750,Realizar devolucion desde suscripcion,2025-02-06 20:57:20.771145+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Realizar devolucion desde suscripcion
2750,Enviar a Revisión suscripción,2025-02-07 08:56:36.890670+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Enviar a Revisión suscripción
2750,Validar info enviada,2025-02-07 21:40:24.737288+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Validar info enviada
2750,Revisión en suscripción,2025-02-08 07:39:06.815161+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Revisión en suscripción
2750,Enviar a suscripcion local,2025-02-08 21:35:27.450720+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Enviar a suscripcion local
2750,Aprobar solicitud en suscripcion local,2025-02-08 23:07:35.530185+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Aprobar solicitud en suscripcion local
2750,Enviar respuesta al area comercial,2025-02-09 18:40:54.770073+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Enviar respuesta al area comercial
2750,Declinar por parte del Brocker,2025-02-10 13:17:38.206034+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Declinar por parte del Brocker
2750,Aprobar solicitud en suscripcion local,2025-02-11 18:50:10.612314+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Aprobar solicitud en suscripcion local
2750,Enviar respuesta al area comercial,2025-02-11 22:13:56.790270+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Enviar respuesta al area comercial
2750,Rechazar (perdida) por parte del Brocker,2025-02-12 00:40:04.653483+00:00,Renewal,Branch 7,Business Insurance,Sarah,Sarah,Lynn,7300,071279,Rechazar (perdida) por parte del Brocker
9525,Ingresar tramite,2025-02-22 07:38:30.172740+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Ingresar tramite
9525,Registrar PO,2025-02-22 21:19:24.330036+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Registrar PO
9525,Enviar a emision,2025-02-24 03:34:26.205428+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar a emision
9525,Revisión en emisión,2025-02-25 16:35:36.410843+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Revisión en emisión
9525,Devolucion a visado desde emisión,2025-02-26 07:48:18.823245+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Devolucion a visado desde emisión
9525,Visado,2025-02-27 04:16:49.370116+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Visado
9525,Revisión en emisión,2025-02-27 18:40:04.587049+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Revisión en emisión
9525,Iniciar facturación,2025-02-28 10:03:15.632116+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Iniciar facturación
9525,Generar Factura,2025-02-28 16:54:33.584863+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Generar Factura
9525,Contabilizar Factura,2025-03-02 09:52:52.159046+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Contabilizar Factura
9525,Generar poliza,2025-03-02 12:36:22.803543+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Generar poliza
9525,Enviar factura electronica,2025-03-02 23:25:32.378976+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar factura electronica
9525,Respuesta SRI,2025-03-03 00:15:15.762768+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Respuesta SRI
9525,Enviar poliza electronica,2025-03-03 11:04:33.027045+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar poliza electronica
9525,Firma poliza electronica por parte del cliente,2025-03-04 04:58:47.942209+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Firma poliza electronica por parte del cliente
9525,Finalizar envio poliza y factura al cliente,2025-03-04 05:36:55.002536+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Finalizar envio poliza y factura al cliente
9525,Finalizar proceso de emision,2025-03-04 07:50:11.602603+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Finalizar proceso de emision
9525,Recepcion pago,2025-03-05 08:52:23.862065+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Recepcion pago
9525,Registro de compromiso,2025-03-06 07:16:53.961043+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Registro de compromiso
9525,Enviar a Revisión suscripción,2025-03-06 08:01:59.560808+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar a Revisión suscripción
9525,Validar info enviada,2025-03-06 14:19:58.197454+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Validar info enviada
9525,Revisión en suscripción,2025-03-07 18:51:51.732629+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Revisión en suscripción
9525,Enviar a suscripcion local,2025-03-08 05:38:55.837213+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar a suscripcion local
9525,Aprobar solicitud en suscripcion local,2025-03-08 05:56:06.328473+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Aprobar solicitud en suscripcion local
9525,Enviar respuesta al area comercial,2025-03-08 23:08:48.976998+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar respuesta al area comercial
9525,Aceptar (ganado) por parte del Brocker,2025-03-09 10:42:36.065163+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Aceptar (ganado) por parte del Brocker
9525,Visado,2025-03-09 16:22:53.377955+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Visado
9525,Devolucion a comercial desde visado,2025-03-09 16:53:51.472613+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Devolucion a comercial desde visado
9525,Visado,2025-03-10 12:17:57.616042+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Visado
9525,Revisión en emisión,2025-03-10 13:07:05.176285+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Revisión en emisión
9525,Iniciar facturación,2025-03-10 14:28:35.477690+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Iniciar facturación
9525,Generar Factura,2025-03-11 12:50:05.448600+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Generar Factura
9525,Contabilizar Factura,2025-03-11 16:15:35.665752+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Contabilizar Factura
9525,Generar poliza,2025-03-12 02:33:47.395430+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Generar poliza
9525,Enviar factura electronica,2025-03-12 04:21:10.735259+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar factura electronica
9525,Respuesta SRI,2025-03-12 04:45:11.715704+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Respuesta SRI
9525,Enviar poliza electronica,2025-03-12 09:13:46.331237+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Enviar poliza electronica
9525,Firma poliza electronica por parte del cliente,2025-03-12 09:41:17.870211+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Firma poliza electronica por parte del cliente
9525,Finalizar envio poliza y factura al cliente,2025-03-13 05:25:31.641536+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Finalizar envio poliza y factura al cliente
9525,Finalizar proceso de emision,2025-03-13 09:45:47.047626+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Finalizar proceso de emision
9525,Recepcion pago,2025-03-14 03:36:31.395863+00:00,Policy onboarding,Branch 9,Fire Insurance,Jackie,Preston,Zoe,4500,026942,Recepcion pago
7735,Registro de compromiso,2025-03-11 22:43:45.441351+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Registro de compromiso
7735,Enviar a Revisión suscripción,2025-03-12 06:55:22.299804+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Enviar a Revisión suscripción
7735,Validar info enviada,2025-03-12 11:06:54.286662+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Validar info enviada
7735,Revisión en suscripción,2025-03-12 19:42:55.017995+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Revisión en suscripción
7735,Enviar a suscripcion local,2025-03-12 22:52:25.561430+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Enviar a suscripcion local
7735,Aprobar solicitud en suscripcion local,2025-03-14 02:53:05.207849+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Aprobar solicitud en suscripcion local
7735,Enviar respuesta al area comercial,2025-03-14 13:37:30.000785+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Enviar respuesta al area comercial
7735,Rechazar (perdida) por parte del Brocker,2025-03-14 16:03:55.263802+00:00,Issuance,Branch 7,Home Insurance,Sally,Alan,Jerry,7300,034066,Rechazar (perdida) por parte del Brocker
7409,Ingresar tramite,2025-03-05 03:47:23.354134+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Ingresar tramite
7409,Registrar PO,2025-03-05 07:48:29.574280+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Registrar PO
7409,Enviar a emision,2025-03-05 11:46:41.824405+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Enviar a emision
7409,Revisión en emisión,2025-03-05 20:11:54.956165+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Revisión en emisión
7409,Iniciar facturación,2025-03-06 07:39:40.141100+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Iniciar facturación
7409,Generar Factura,2025-03-06 16:48:02.259232+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Generar Factura
7409,Contabilizar Factura,2025-03-07 20:20:58.285114+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Contabilizar Factura
7409,Generar poliza,2025-03-07 23:35:56.527555+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Generar poliza
7409,Enviar factura electronica,2025-03-08 14:34:58.437266+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Enviar factura electronica
7409,Respuesta SRI,2025-03-08 20:58:53.042781+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Respuesta SRI
7409,Enviar poliza electronica,2025-03-09 08:25:12.063779+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Enviar poliza electronica
7409,Firma poliza electronica por parte del cliente,2025-03-09 16:54:51.696179+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Firma poliza electronica por parte del cliente
7409,Finalizar envio poliza y factura al cliente,2025-03-10 06:11:33.275044+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Finalizar envio poliza y factura al cliente
7409,Finalizar proceso de emision,2025-03-10 20:28:10.329292+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Finalizar proceso de emision
7409,Recepcion pago,2025-03-11 09:06:32.449142+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Recepcion pago
7409,Registro de compromiso,2025-03-11 13:19:20.401471+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Registro de compromiso
7409,Enviar a Revisión suscripción,2025-03-11 16:29:27.149738+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Enviar a Revisión suscripción
7409,Revisión en suscripción,2025-03-12 03:23:17.818049+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Revisión en suscripción
7409,Enviar a suscripcion local,2025-03-12 08:30:41.025877+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Enviar a suscripcion local
7409,Aprobar solicitud en suscripcion local,2025-03-12 10:20:34.917931+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Aprobar solicitud en suscripcion local
7409,Enviar respuesta al area comercial,2025-03-12 17:33:05.225222+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Enviar respuesta al area comercial
7409,Rechazar (perdida) por parte del Brocker,2025-03-12 23:55:10.850572+00:00,Policy onboarding,Branch 9,Aviation Insurance,Frederick,Howard,Monica,2300,056173,Rechazar (perdida) por parte del Brocker
5576,Ingresar tramite,2025-01-28 08:26:09.408101+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Ingresar tramite
5576,Registrar PO,2025-01-28 12:16:34.206308+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Registrar PO
5576,Devolucion al brocker del caso (Revision Brocker),2025-01-29 03:59:24.840005+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Devolucion al brocker del caso (Revision Brocker)
5576,Registrar PO,2025-01-29 08:59:11.738229+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Registrar PO
5576,Enviar a emision,2025-01-29 12:53:14.067937+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Enviar a emision
5576,Revisión en emisión,2025-01-30 04:24:27.074144+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Revisión en emisión
5576,Iniciar facturación,2025-01-30 10:27:44.406573+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Iniciar facturación
5576,Generar Factura,2025-01-30 21:00:42.236062+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Generar Factura
5576,Contabilizar Factura,2025-02-03 20:21:52.276176+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Contabilizar Factura
5576,Generar poliza,2025-02-04 00:23:26.738656+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Generar poliza
5576,Enviar factura electronica,2025-02-04 21:13:17.723957+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Enviar factura electronica
5576,Respuesta SRI,2025-02-05 21:00:33.876650+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Respuesta SRI
5576,Enviar poliza electronica,2025-02-06 12:49:08.259764+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Enviar poliza electronica
5576,Firma poliza electronica por parte del cliente,2025-02-08 11:16:43.163862+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Firma poliza electronica por parte del cliente
5576,Finalizar envio poliza y factura al cliente,2025-02-08 19:36:29.292192+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Finalizar envio poliza y factura al cliente
5576,Finalizar proceso de emision,2025-02-08 22:36:17.421436+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Finalizar proceso de emision
5576,Recepcion pago,2025-02-09 20:07:35.668677+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Recepcion pago
5576,Registro de compromiso,2025-02-09 21:32:39.649003+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Registro de compromiso
5576,Enviar a Revisión suscripción,2025-02-10 14:31:46.290785+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Enviar a Revisión suscripción
5576,Validar info enviada,2025-02-11 13:24:41.099586+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Validar info enviada
5576,Revisión en suscripción,2025-02-12 21:54:44.034963+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Revisión en suscripción
5576,Enviar a suscripcion local,2025-02-13 16:35:15.947993+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Enviar a suscripcion local
5576,Aprobar solicitud en suscripcion local,2025-02-13 19:50:40.960460+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Aprobar solicitud en suscripcion local
5576,Enviar respuesta al area comercial,2025-02-14 11:50:10.937486+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Enviar respuesta al area comercial
5576,Declinar por parte del Brocker,2025-02-15 13:19:52.822775+00:00,Policy onboarding,Branch 8,Burial Insurance,Spencer,Janet,Zachary,3100,048659,Declinar por parte del Brocker
5263,Ingresar tramite,2025-03-09 19:11:38.114485+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Ingresar tramite
5263,Registrar PO,2025-03-10 02:52:49.183215+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Registrar PO
5263,Enviar a emision,2025-03-10 12:19:20.655920+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Enviar a emision
5263,Revisión en emisión,2025-03-10 15:20:34.203406+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Revisión en emisión
5263,Iniciar facturación,2025-03-11 04:20:19.321148+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Iniciar facturación
5263,Generar Factura,2025-03-11 13:46:56.587622+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Generar Factura
5263,Contabilizar Factura,2025-03-11 13:47:40.560854+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Contabilizar Factura
5263,Generar poliza,2025-03-11 14:03:51.317919+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Generar poliza
5263,Enviar factura electronica,2025-03-12 04:16:57.647143+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Enviar factura electronica
5263,Respuesta SRI,2025-03-13 14:52:34.574953+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Respuesta SRI
5263,Enviar poliza electronica,2025-03-14 13:31:08.694386+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Enviar poliza electronica
5263,Firma poliza electronica por parte del cliente,2025-03-14 14:15:54.808103+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Firma poliza electronica por parte del cliente
5263,Finalizar envio poliza y factura al cliente,2025-03-14 21:13:49.674458+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Finalizar envio poliza y factura al cliente
5263,Devolucion a comercial (corregir informacion),2025-03-15 11:42:09.446177+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Devolucion a comercial (corregir informacion)
5263,Finalizar envio poliza y factura al cliente,2025-03-15 20:46:26.504866+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Finalizar envio poliza y factura al cliente
5263,Finalizar proceso de emision,2025-03-16 01:30:44.023807+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Finalizar proceso de emision
5263,Recepcion pago,2025-03-16 05:30:28.302865+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Recepcion pago
5263,Registro de compromiso,2025-03-16 07:13:32.738496+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Registro de compromiso
5263,Enviar a Revisión suscripción,2025-03-16 21:23:24.318061+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Enviar a Revisión suscripción
5263,Validar info enviada,2025-03-17 12:14:05.964990+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Validar info enviada
5263,Revisión en suscripción,2025-03-17 12:32:12.122876+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Revisión en suscripción
5263,Enviar a suscripcion local,2025-03-17 13:09:32.766235+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Enviar a suscripcion local
5263,Aprobar solicitud en suscripcion local,2025-03-17 15:28:05.335655+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Aprobar solicitud en suscripcion local
5263,Enviar respuesta al area comercial,2025-03-17 21:28:00.100178+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Enviar respuesta al area comercial
5263,Rechazar (perdida) por parte del Brocker,2025-03-17 23:59:37.569298+00:00,Policy onboarding,Branch 5,Renters Insurance,Felicia,Rita,Angela,9700,038269,Rechazar (perdida) por parte del Brocker
5930,Registro de compromiso,2025-02-06 14:54:55.292464+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Registro de compromiso
5930,Enviar a Revisión suscripción,2025-02-06 16:37:39.881931+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Enviar a Revisión suscripción
5930,Revisión en suscripción,2025-02-08 07:08:15.047068+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Revisión en suscripción
5930,Enviar a suscripcion local,2025-02-08 13:31:08.112540+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Enviar a suscripcion local
5930,Aprobar solicitud en suscripcion local,2025-02-08 18:18:14.805282+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Aprobar solicitud en suscripcion local
5930,Enviar respuesta al area comercial,2025-02-08 22:22:40.083319+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Enviar respuesta al area comercial
5930,Rechazar (perdida) por parte del Brocker,2025-02-09 12:04:32.405039+00:00,Issuance,Branch 5,Title Insurance,Henry,Donna,Alice,7700,062947,Rechazar (perdida) por parte del Brocker
914,Ingresar tramite,2025-03-01 00:21:19.037193+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Ingresar tramite
914,Registrar PO,2025-03-01 09:01:52.310816+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Registrar PO
914,Devolucion al brocker del caso (Revision Brocker),2025-03-01 22:03:28.125361+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Devolucion al brocker del caso (Revision Brocker)
914,Registrar PO,2025-03-02 21:01:30.818223+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Registrar PO
914,Enviar a emision,2025-03-03 00:08:28.275973+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Enviar a emision
914,Revisión en emisión,2025-03-04 17:51:09.772248+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Revisión en emisión
914,Control de calidad documental,2025-03-06 01:50:35.974445+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Control de calidad documental
914,Devolucion a emision de control de calidad,2025-03-06 02:12:54.024084+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Devolucion a emision de control de calidad
914,Iniciar facturación,2025-03-06 11:24:02.832986+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Iniciar facturación
914,Generar Factura,2025-03-06 20:48:02.938175+00:00,Policy onboarding,Branch 10,Life Insurance,Harold,Owen,Patrick,2300,089988,Generar Factura
